age,bilat_0,Damoiseaux.fit,Burke.fit,Appelman.fit,Saux.fit,McCormick.fit,Damoiseaux.se,Burke.se,Appelman.se,Saux.se,McCormick.se
5.23,Yes,NA,0.116324805,0.051424051,0.10534581,0.100347135,NA,0.167112252,0.135850018,0.155921041,0.195142374
5.24,Yes,NA,0.116276616,0.05124038,0.105098531,0.100202929,NA,0.167463357,0.135998733,0.156166587,0.195491654
5.25,Yes,NA,0.116228185,0.051057219,0.104851531,0.100059583,NA,0.167816335,0.136147637,0.156411801,0.195842398
5.26,Yes,NA,0.116179512,0.050874568,0.104604812,0.099917093,NA,0.168171178,0.136296726,0.156656682,0.196194606
5.27,Yes,NA,0.116130597,0.050692425,0.104358373,0.099775453,NA,0.168527882,0.136445995,0.156901227,0.196548275
5.28,Yes,NA,0.116081438,0.05051079,0.104112216,0.099634657,NA,0.168886441,0.13659544,0.157145434,0.196903404
5.29,Yes,NA,0.116032037,0.050329662,0.103866341,0.099494701,NA,0.169246849,0.136745057,0.157389301,0.197259991
5.3,Yes,NA,0.115982392,0.050149041,0.103620749,0.099355578,NA,0.1696091,0.136894843,0.157632827,0.197618034
5.31,Yes,NA,0.115932504,0.049968924,0.103375439,0.099217284,NA,0.16997319,0.137044793,0.157876009,0.197977531
5.32,Yes,NA,0.115882373,0.049789313,0.103130414,0.099079814,NA,0.170339111,0.137194905,0.158118845,0.198338479
5.33,Yes,NA,0.115831998,0.049610205,0.102885672,0.098943161,NA,0.170706858,0.137345173,0.158361334,0.198700877
5.34,Yes,NA,0.115781379,0.049431601,0.102641216,0.09880732,NA,0.171076425,0.137495595,0.158603474,0.199064722
5.35,Yes,NA,0.115730517,0.049253498,0.102397044,0.098672288,NA,0.171447806,0.137646166,0.158845262,0.199430013
5.36,Yes,NA,0.11567941,0.049075898,0.102153158,0.098538057,NA,0.171820996,0.137796884,0.159086697,0.199796747
5.37,Yes,NA,0.115628059,0.048898798,0.101909559,0.098404624,NA,0.172195988,0.137947745,0.159327778,0.200164922
5.38,Yes,NA,0.115576463,0.048722198,0.101666247,0.098271982,NA,0.172572776,0.138098746,0.159568502,0.200534537
5.39,Yes,NA,0.115524623,0.048546097,0.101423222,0.098140128,NA,0.172951355,0.138249882,0.159808869,0.200905588
5.4,Yes,NA,0.115472538,0.048370494,0.101180485,0.098009056,NA,0.173331717,0.138401152,0.160048876,0.201278072
5.41,Yes,NA,0.115420208,0.048195389,0.100938037,0.097878761,NA,0.173713858,0.138552551,0.160288521,0.201651985
5.42,Yes,NA,0.115367633,0.04802078,0.100695877,0.097749237,NA,0.17409777,0.138704077,0.160527804,0.202027325
5.43,Yes,NA,0.115314812,0.047846668,0.100454008,0.09762048,NA,0.174483449,0.138855726,0.160766723,0.202404088
5.44,Yes,NA,0.115261746,0.047673051,0.100212428,0.097492485,NA,0.174870887,0.139007495,0.161005276,0.202782271
5.45,Yes,NA,0.115208435,0.047499927,0.099971138,0.097365247,NA,0.175260078,0.139159382,0.161243461,0.203161873
5.46,Yes,NA,0.115154877,0.047327298,0.09973014,0.097238761,NA,0.175651016,0.139311383,0.161481278,0.203542893
5.47,Yes,NA,0.115101074,0.047155161,0.099489434,0.097113023,NA,0.176043695,0.139463495,0.161718726,0.203925327
5.48,Yes,NA,0.115047025,0.046983515,0.099249019,0.096988027,NA,0.176438109,0.139615716,0.161955801,0.204309175
5.49,Yes,NA,0.114992729,0.046812361,0.099008897,0.096863768,NA,0.17683425,0.139768042,0.162192505,0.204694434
5.5,Yes,NA,0.114938188,0.046641697,0.098769068,0.096740243,NA,0.177232114,0.139920471,0.162428834,0.205081101
5.51,Yes,NA,0.114883399,0.046471522,0.098529532,0.096617446,NA,0.177631693,0.140073001,0.162664788,0.205469174
5.52,Yes,NA,0.114828364,0.046301836,0.098290291,0.096495373,NA,0.17803298,0.140225628,0.162900366,0.205858648
5.53,Yes,NA,0.114773082,0.046132638,0.098051343,0.09637402,NA,0.178435971,0.14037835,0.163135566,0.20624952
5.54,Yes,NA,0.114717553,0.045963926,0.097812691,0.09625338,NA,0.178840657,0.140531164,0.163370387,0.206641786
5.55,Yes,NA,0.114661777,0.045795701,0.097574334,0.096133451,NA,0.179247033,0.140684069,0.163604829,0.207035443
5.56,Yes,NA,0.114605753,0.04562796,0.097336274,0.096014227,NA,0.179655092,0.14083706,0.16383889,0.207430486
5.57,Yes,NA,0.114549482,0.045460704,0.097098509,0.095895703,NA,0.180064828,0.140990136,0.164072568,0.207826912
5.58,Yes,NA,0.114492964,0.045293932,0.096861041,0.095777876,NA,0.180476234,0.141143295,0.164305864,0.208224717
5.59,Yes,NA,0.114436197,0.045127642,0.096623871,0.095660741,NA,0.180889303,0.141296534,0.164538775,0.208623897
5.6,Yes,NA,0.114379183,0.044961834,0.096386998,0.095544293,NA,0.181304029,0.14144985,0.164771301,0.209024445
5.61,Yes,NA,0.114321921,0.044796507,0.096150424,0.095428528,NA,0.181720406,0.141603242,0.165003442,0.209426357
5.62,Yes,NA,0.11426441,0.04463166,0.095914148,0.095313442,NA,0.182138426,0.141756708,0.165235195,0.209829627
5.63,Yes,NA,0.114206651,0.044467292,0.095678171,0.09519903,NA,0.182558083,0.141910244,0.165466561,0.21023425
5.64,Yes,NA,0.114148644,0.044303403,0.095442494,0.095085287,NA,0.18297937,0.142063849,0.165697537,0.210640219
5.65,Yes,NA,0.114090388,0.044139992,0.095207116,0.09497221,NA,0.183402281,0.142217521,0.165928125,0.21104753
5.66,Yes,NA,0.114031884,0.043977057,0.094972039,0.094859793,NA,0.183826809,0.142371257,0.166158321,0.211456176
5.67,Yes,NA,0.11397313,0.043814598,0.094737263,0.094748034,NA,0.184252947,0.142525056,0.166388127,0.21186615
5.68,Yes,NA,0.113914127,0.043652614,0.094502788,0.094636927,NA,0.184680689,0.142678916,0.166617541,0.212277447
5.69,Yes,NA,0.113854876,0.043491105,0.094268615,0.094526467,NA,0.185110027,0.142832834,0.166846562,0.212690058
5.7,Yes,NA,0.113795375,0.043330068,0.094034744,0.094416652,NA,0.185540955,0.142986809,0.167075189,0.213103978
5.71,Yes,NA,0.113735624,0.043169505,0.093801175,0.094307476,NA,0.185973466,0.143140838,0.167303423,0.213519199
5.72,Yes,NA,0.113675624,0.043009412,0.093567909,0.094198936,NA,0.186407554,0.143294921,0.167531261,0.213935712
5.73,Yes,NA,0.113615374,0.042849791,0.093334946,0.094091027,NA,0.186843211,0.143449054,0.167758705,0.21435351
5.74,Yes,NA,0.113554875,0.042690639,0.093102288,0.093983745,NA,0.187280431,0.143603236,0.167985752,0.214772584
5.75,Yes,NA,0.113494125,0.042531957,0.092869933,0.093877085,NA,0.187719206,0.143757466,0.168212402,0.215192925
5.76,Yes,NA,0.113433126,0.042373742,0.092637883,0.093771044,NA,0.188159531,0.143911742,0.168438656,0.215614523
5.77,Yes,NA,0.113371876,0.042215995,0.092406137,0.093665617,NA,0.188601397,0.144066061,0.168664511,0.216037371
5.78,Yes,NA,0.113310376,0.042058714,0.092174697,0.093560801,NA,0.189044799,0.144220422,0.168889969,0.216461459
5.79,Yes,NA,0.113248625,0.041901899,0.091943563,0.09345659,NA,0.189489729,0.144374825,0.169115027,0.216886776
5.8,Yes,NA,0.113186624,0.041745548,0.091712735,0.093352982,NA,0.18993618,0.144529266,0.169339686,0.217313314
5.81,Yes,NA,0.113124372,0.041589661,0.091482213,0.093249971,NA,0.190384146,0.144683744,0.169563946,0.217741064
5.82,Yes,NA,0.113061869,0.041434237,0.091251998,0.093147554,NA,0.190833619,0.144838258,0.169787805,0.218170017
5.83,Yes,NA,0.112999115,0.041279275,0.09102209,0.093045726,NA,0.191284593,0.144992806,0.170011264,0.218600166
5.84,Yes,NA,0.11293611,0.041124774,0.09079249,0.092944483,NA,0.19173706,0.145147387,0.170234322,0.219031501
5.85,Yes,NA,0.112872854,0.040970734,0.090563197,0.092843822,NA,0.192191014,0.145301999,0.170456978,0.219464017
5.86,Yes,NA,0.112809346,0.040817153,0.090334213,0.092743738,NA,0.192646447,0.145456641,0.170679233,0.219897704
5.87,Yes,NA,0.112745587,0.04066403,0.090105538,0.092644227,NA,0.193103353,0.145611311,0.170901085,0.220332558
5.88,Yes,NA,0.112681577,0.040511365,0.089877172,0.092545284,NA,0.193561725,0.145766008,0.171122536,0.220768572
5.89,Yes,NA,0.112617314,0.040359157,0.089649115,0.092446906,NA,0.194021555,0.14592073,0.171343583,0.221205739
5.9,Yes,NA,0.1125528,0.040207405,0.089421368,0.092349089,NA,0.194482836,0.146075477,0.171564228,0.221644054
5.91,Yes,NA,0.112488034,0.040056108,0.089193931,0.092251828,NA,0.194945562,0.146230246,0.171784469,0.222083509
5.92,Yes,NA,0.112423016,0.039905264,0.088966804,0.092155119,NA,0.195409726,0.146385036,0.172004308,0.222524101
5.93,Yes,NA,0.112357746,0.039754874,0.088739988,0.092058958,NA,0.19587532,0.146539847,0.172223742,0.222965824
5.94,Yes,NA,0.112292224,0.039604937,0.088513483,0.091963341,NA,0.196342337,0.146694676,0.172442773,0.223408675
5.95,Yes,NA,0.112226449,0.03945545,0.08828729,0.091868264,NA,0.196810771,0.146849523,0.172661399,0.22385265
5.96,Yes,NA,0.112160422,0.039306415,0.088061408,0.091773723,NA,0.197280614,0.147004387,0.172879622,0.224297747
5.97,Yes,NA,0.112094142,0.039157828,0.087835838,0.091679712,NA,0.197751858,0.147159265,0.17309744,0.224743961
5.98,Yes,NA,0.11202761,0.039009691,0.087610581,0.091586228,NA,0.198224498,0.147314158,0.173314854,0.225191289
5.99,Yes,NA,0.111960825,0.038862002,0.087385637,0.091493268,NA,0.198698526,0.147469063,0.173531863,0.225639729
6,Yes,NA,0.111893786,0.038714759,0.087161005,0.091400826,NA,0.199173934,0.14762398,0.173748468,0.226089277
6.01,Yes,NA,0.111826495,0.038567963,0.086936687,0.091308898,NA,0.199650716,0.147778907,0.173964668,0.226539931
6.02,Yes,NA,0.111758951,0.038421612,0.086712683,0.09121748,NA,0.200128865,0.147933844,0.174180463,0.226991689
6.03,Yes,NA,0.111691154,0.038275705,0.086488992,0.091126568,NA,0.200608373,0.148088789,0.174395854,0.227444548
6.04,Yes,NA,0.111623103,0.038130241,0.086265616,0.091036158,NA,0.201089234,0.148243741,0.174610839,0.227898507
6.05,Yes,NA,0.111554799,0.03798522,0.086042554,0.090946245,NA,0.201571439,0.148398699,0.17482542,0.228353563
6.06,Yes,NA,0.111486241,0.037840641,0.085819808,0.090856826,NA,0.202054983,0.148553663,0.175039596,0.228809715
6.07,Yes,NA,0.11141743,0.037696502,0.085597376,0.090767895,NA,0.202539857,0.14870863,0.175253367,0.229266959
6.08,Yes,NA,0.111348365,0.037552803,0.08537526,0.090679448,NA,0.203026056,0.148863601,0.175466734,0.229725293
6.09,Yes,NA,0.111279046,0.037409543,0.08515346,0.090591482,NA,0.20351357,0.149018574,0.175679696,0.230184715
6.1,Yes,NA,0.111209474,0.037266721,0.084931975,0.090503992,NA,0.204002395,0.149173548,0.175892253,0.230645219
6.11,Yes,NA,0.111139647,0.037124336,0.084710807,0.090416974,NA,0.204492521,0.149328522,0.176104406,0.231106804
6.12,Yes,NA,0.111069567,0.036982387,0.084489956,0.090330423,NA,0.204983942,0.149483496,0.176316154,0.231569465
6.13,Yes,NA,0.110999232,0.036840874,0.084269421,0.090244335,NA,0.205476652,0.149638468,0.176527498,0.232033199
6.14,Yes,NA,0.110928643,0.036699795,0.084049204,0.090158707,NA,0.205970642,0.149793437,0.176738438,0.232497999
6.15,Yes,NA,0.1108578,0.036559149,0.083829304,0.090073534,NA,0.206465905,0.149948403,0.176948974,0.232963863
6.16,Yes,NA,0.110786702,0.036418936,0.083609722,0.089988812,NA,0.206962435,0.150103364,0.177159106,0.233430784
6.17,Yes,NA,0.11071535,0.036279155,0.083390457,0.089904536,NA,0.207460224,0.150258321,0.177368834,0.233898757
6.18,Yes,NA,0.110643744,0.036139805,0.083171511,0.089820703,NA,0.207959265,0.150413271,0.177578159,0.234367778
6.19,Yes,NA,0.110571882,0.036000884,0.082952883,0.089737308,NA,0.208459551,0.150568214,0.17778708,0.234837839
6.2,Yes,NA,0.110499766,0.035862392,0.082734574,0.089654347,NA,0.208961075,0.15072315,0.177995599,0.235308936
6.21,Yes,NA,0.110427395,0.035724328,0.082516584,0.089571817,NA,0.209463828,0.150878077,0.178203714,0.23578106
6.22,Yes,NA,0.110354769,0.035586692,0.082298913,0.089489712,NA,0.209967805,0.151032995,0.178411427,0.236254206
6.23,Yes,NA,0.110281889,0.035449482,0.082081561,0.089408029,NA,0.210472998,0.151187903,0.178618738,0.236728366
6.24,Yes,NA,0.110208753,0.035312697,0.081864529,0.089326764,NA,0.2109794,0.151342801,0.178825646,0.237203535
6.25,Yes,NA,0.110135362,0.035176336,0.081647817,0.089245913,NA,0.211487003,0.151497686,0.179032152,0.237679705
6.26,Yes,NA,0.110061716,0.035040399,0.081431425,0.089165472,NA,0.211995801,0.151652559,0.179238257,0.23815687
6.27,Yes,NA,0.109987814,0.034904885,0.081215354,0.089085435,NA,0.212505786,0.15180742,0.179443961,0.238635023
6.28,Yes,NA,0.109913657,0.034769792,0.080999603,0.089005801,NA,0.21301695,0.151962266,0.179649264,0.239114157
6.29,Yes,NA,0.109839245,0.03463512,0.080784173,0.088926563,NA,0.213529288,0.152117098,0.179854166,0.239594266
6.3,Yes,NA,0.109764578,0.034500868,0.080569064,0.088847719,NA,0.214042791,0.152271915,0.180058668,0.240075343
6.31,Yes,NA,0.109689654,0.034367035,0.080354276,0.088769263,NA,0.214557452,0.152426716,0.18026277,0.240557381
6.32,Yes,NA,0.109614476,0.03423362,0.08013981,0.088691193,NA,0.215073265,0.1525815,0.180466472,0.241040373
6.33,Yes,NA,0.109539041,0.034100622,0.079925665,0.088613503,NA,0.215590221,0.152736268,0.180669775,0.241524314
6.34,Yes,NA,0.109463351,0.033968041,0.079711842,0.08853619,NA,0.216108314,0.152891017,0.18087268,0.242009196
6.35,Yes,NA,0.109387405,0.033835875,0.079498342,0.088459249,NA,0.216627536,0.153045748,0.181075185,0.242495014
6.36,Yes,NA,0.109311203,0.033704123,0.079285163,0.088382677,NA,0.217147881,0.15320046,0.181277293,0.242981762
6.37,Yes,NA,0.109234745,0.033572784,0.079072307,0.088306469,NA,0.217669341,0.153355152,0.181479003,0.243469434
6.38,Yes,NA,0.109158031,0.033441859,0.078859774,0.088230621,NA,0.218191908,0.153509824,0.181680316,0.243958024
6.39,Yes,NA,0.109081061,0.033311345,0.078647564,0.088155128,NA,0.218715577,0.153664474,0.181881232,0.244447526
6.4,Yes,NA,0.109003835,0.033181241,0.078435677,0.088079987,NA,0.219240338,0.153819103,0.182081752,0.244937932
6.41,Yes,NA,0.108926353,0.033051548,0.078224113,0.088005194,NA,0.219766186,0.153973711,0.182281876,0.245429236
6.42,Yes,NA,0.108848614,0.032922263,0.078012872,0.087930744,NA,0.220293113,0.154128295,0.182481604,0.245921432
6.43,Yes,NA,0.108770619,0.032793387,0.077801955,0.087856633,NA,0.220821111,0.154282856,0.182680937,0.246414512
6.44,Yes,NA,0.108692368,0.032664918,0.077591362,0.087782858,NA,0.221350174,0.154437393,0.182879876,0.246908472
6.45,Yes,NA,0.108613861,0.032536854,0.077381093,0.087709414,NA,0.221880294,0.154591906,0.183078421,0.247403306
6.46,Yes,NA,0.108535097,0.032409197,0.077171148,0.087636296,NA,0.222411465,0.154746393,0.183276572,0.247899009
6.47,Yes,NA,0.108456077,0.032281943,0.076961527,0.087563501,NA,0.222943678,0.154900856,0.18347433,0.248395576
6.48,Yes,NA,0.1083768,0.032155093,0.076752231,0.087491025,NA,0.223476928,0.155055292,0.183671696,0.248893004
6.49,Yes,NA,0.108297266,0.032028646,0.076543259,0.087418863,NA,0.224011205,0.155209702,0.18386867,0.249391289
6.5,Yes,NA,0.108217476,0.0319026,0.076334613,0.087347011,NA,0.224546504,0.155364084,0.184065252,0.249890425
6.51,Yes,NA,0.10813743,0.031776955,0.076126291,0.087275464,NA,0.225082818,0.155518439,0.184261443,0.250390409
6.52,Yes,NA,0.108057126,0.03165171,0.075918294,0.087204219,NA,0.225620138,0.155672766,0.184457244,0.250891237
6.53,Yes,NA,0.107976566,0.031526864,0.075710623,0.087133271,NA,0.226158458,0.155827065,0.184652655,0.251392903
6.54,Yes,NA,0.107895749,0.031402415,0.075503277,0.087062617,NA,0.22669777,0.155981334,0.184847676,0.251895403
6.55,Yes,NA,0.107814675,0.031278364,0.075296256,0.08699225,NA,0.227238068,0.156135574,0.185042309,0.252398732
6.56,Yes,NA,0.107733345,0.031154709,0.075089561,0.086922169,NA,0.227779344,0.156289784,0.185236554,0.252902885
6.57,Yes,NA,0.107651757,0.031031449,0.074883192,0.086852368,NA,0.228321591,0.156443963,0.185430411,0.253407858
6.58,Yes,NA,0.107569913,0.030908584,0.074677149,0.086782843,NA,0.228864801,0.156598111,0.185623881,0.253913645
6.59,Yes,NA,0.107487811,0.030786112,0.074471433,0.08671359,NA,0.229408969,0.156752228,0.185816965,0.254420243
6.6,Yes,NA,0.107405453,0.030664033,0.074266042,0.086644606,NA,0.229954085,0.156906313,0.186009663,0.254927647
6.61,Yes,NA,0.107322838,0.030542345,0.074060978,0.086575885,NA,0.230500144,0.157060366,0.186201975,0.255435854
6.62,Yes,NA,0.107239965,0.030421048,0.07385624,0.086507423,NA,0.231047139,0.157214386,0.186393904,0.255944858
6.63,Yes,NA,0.107156836,0.030300141,0.073651829,0.086439217,NA,0.231595061,0.157368373,0.186585448,0.256454656
6.64,Yes,NA,0.107073449,0.030179623,0.073447744,0.086371261,NA,0.232143903,0.157522327,0.186776609,0.256965243
6.65,Yes,NA,0.106989805,0.030059492,0.073243987,0.086303553,NA,0.23269366,0.157676246,0.186967387,0.257476613
6.66,Yes,NA,0.106905904,0.029939749,0.073040556,0.086236087,NA,0.233244323,0.157830131,0.187157783,0.257988764
6.67,Yes,NA,0.106821746,0.029820392,0.072837452,0.08616886,NA,0.233795885,0.157983981,0.187347797,0.258501688
6.68,Yes,NA,0.106737331,0.02970142,0.072634676,0.086101868,NA,0.234348339,0.158137796,0.187537431,0.259015383
6.69,Yes,NA,0.106652658,0.029582833,0.072432227,0.086035105,NA,0.234901678,0.158291575,0.187726685,0.259529844
6.7,Yes,NA,0.106567728,0.029464629,0.072230105,0.085968569,NA,0.235455895,0.158445319,0.18791556,0.260045067
6.71,Yes,NA,0.106482541,0.029346807,0.072028311,0.085902256,NA,0.236010983,0.158599025,0.188104055,0.260561049
6.72,Yes,NA,0.106397097,0.029229368,0.071826844,0.085836159,NA,0.236566934,0.158752695,0.188292173,0.261077785
6.73,Yes,NA,0.106311395,0.029112308,0.071625705,0.085770277,NA,0.237123742,0.158906328,0.188479913,0.26159527
6.74,Yes,NA,0.106225436,0.028995629,0.071424894,0.085704604,NA,0.237681399,0.159059923,0.188667276,0.262113502
6.75,Yes,NA,0.10613922,0.028879329,0.071224411,0.085639137,NA,0.238239898,0.15921348,0.188854263,0.262632477
6.76,Yes,NA,0.106052746,0.028763406,0.071024255,0.085573871,NA,0.238799232,0.159366999,0.189040875,0.263152192
6.77,Yes,NA,0.105966015,0.028647861,0.070824428,0.085508802,NA,0.239359394,0.15952048,0.189227113,0.263672644
6.78,Yes,NA,0.105879027,0.028532692,0.070624928,0.085443926,NA,0.239920377,0.159673921,0.189412976,0.264193829
6.79,Yes,NA,0.105791781,0.028417898,0.070425757,0.085379238,NA,0.240482173,0.159827323,0.189598466,0.264715743
6.8,Yes,NA,0.105704278,0.028303479,0.070226914,0.085314735,NA,0.241044776,0.159980685,0.189783583,0.265238383
6.81,Yes,NA,0.105616518,0.028189433,0.0700284,0.085250412,NA,0.241608179,0.160134007,0.189968329,0.265761745
6.82,Yes,NA,0.1055285,0.02807576,0.069830213,0.085186266,NA,0.242172374,0.160287288,0.190152704,0.266285826
6.83,Yes,NA,0.105440225,0.027962458,0.069632356,0.085122291,NA,0.242737354,0.160440529,0.190336708,0.26681062
6.84,Yes,NA,0.105351692,0.027849527,0.069434826,0.085058485,NA,0.243303113,0.160593728,0.190520343,0.267336124
6.85,Yes,NA,0.105262902,0.027736966,0.069237626,0.084994842,NA,0.243869642,0.160746886,0.190703608,0.267862334
6.86,Yes,NA,0.105173855,0.027624774,0.069040754,0.08493136,NA,0.244436936,0.160900003,0.190886506,0.268389246
6.87,Yes,NA,0.10508455,0.02751295,0.06884421,0.084868033,NA,0.245004986,0.161053077,0.191069036,0.268916857
6.88,Yes,NA,0.104994988,0.027401494,0.068647996,0.084804857,NA,0.245573787,0.161206109,0.191251199,0.269445164
6.89,Yes,NA,0.104905169,0.027290403,0.06845211,0.084741829,NA,0.24614333,0.161359098,0.191432997,0.269974164
6.9,Yes,NA,0.104815092,0.027179678,0.068256553,0.084678945,NA,0.246713609,0.161512044,0.191614429,0.270503853
6.91,Yes,NA,0.104724758,0.027069317,0.068061325,0.084616199,NA,0.247284617,0.161664946,0.191795497,0.271034228
6.92,Yes,NA,0.104634167,0.02695932,0.067866426,0.084553589,NA,0.247856347,0.161817805,0.191976201,0.271565289
6.93,Yes,NA,0.104543318,0.026849686,0.067671856,0.08449111,NA,0.248428791,0.16197062,0.192156543,0.272097031
6.94,Yes,NA,0.104452212,0.026740413,0.067477615,0.084428758,NA,0.249001942,0.16212339,0.192336522,0.272629453
6.95,Yes,NA,0.104360849,0.026631502,0.067283702,0.084366529,NA,0.249575795,0.162276116,0.19251614,0.273162554
6.96,Yes,NA,0.104269228,0.02652295,0.067090119,0.084304418,NA,0.250150341,0.162428797,0.192695397,0.273696331
6.97,Yes,NA,0.104177351,0.026414758,0.066896865,0.084242422,NA,0.250725573,0.162581433,0.192874294,0.274230782
6.98,Yes,NA,0.104085215,0.026306923,0.066703941,0.084180535,NA,0.251301485,0.162734023,0.193052833,0.274765907
6.99,Yes,NA,0.103992823,0.026199446,0.066511345,0.084118755,NA,0.25187807,0.162886567,0.193231013,0.275301702
7,Yes,NA,0.103900174,0.026092325,0.066319078,0.084057077,NA,0.25245532,0.163039066,0.193408835,0.275838166
7.01,Yes,NA,0.103807267,0.02598556,NA,0.083995496,NA,0.253033228,0.163191518,NA,0.276375295
7.02,Yes,NA,0.103714103,0.02587915,NA,0.083934009,NA,0.253611788,0.163343923,NA,0.276913088
7.03,Yes,NA,0.103620682,0.025773093,NA,0.083872612,NA,0.254190993,0.163496281,NA,0.277451544
7.04,Yes,NA,0.103527004,0.025667389,NA,0.0838113,NA,0.254770835,0.163648592,NA,0.277990659
7.05,Yes,NA,0.103433069,0.025562037,NA,0.08375007,NA,0.255351308,0.163800856,NA,0.278530433
7.06,Yes,NA,0.103338877,0.025457036,NA,0.083688916,NA,0.255932404,0.163953072,NA,0.279070863
7.07,Yes,NA,0.103244428,0.025352386,NA,0.083627835,NA,0.256514117,0.16410524,NA,0.279611948
7.08,Yes,NA,0.103149722,0.025248085,NA,0.083566824,NA,0.25709644,0.164257359,NA,0.280153684
7.09,Yes,NA,0.103054759,0.025144132,NA,0.083505877,NA,0.257679366,0.16440943,NA,0.280696068
7.1,Yes,NA,0.102959539,0.025040526,NA,0.08344499,NA,0.258262887,0.164561453,NA,0.281239097
7.11,Yes,NA,0.102864062,0.024937268,NA,0.08338416,NA,0.258846998,0.164713426,NA,0.281782769
7.12,Yes,NA,0.102768328,0.024834355,NA,0.083323382,NA,0.25943169,0.164865349,NA,0.282327079
7.13,Yes,NA,0.102672338,0.024731787,NA,0.083262653,NA,0.260016958,0.165017223,NA,0.282872024
7.14,Yes,NA,0.10257609,0.024629563,NA,0.083201969,NA,0.260602793,0.165169048,NA,0.283417599
7.15,Yes,NA,0.102479587,0.024527682,NA,0.083141324,NA,0.26118919,0.165320822,NA,0.2839638
7.16,Yes,NA,0.102382826,0.024426143,NA,0.083080716,NA,0.261776141,0.165472546,NA,0.284510623
7.17,Yes,NA,0.102285809,0.024324946,NA,0.08302014,NA,0.26236364,0.165624219,NA,0.285058062
7.18,Yes,NA,0.102188535,0.024224089,NA,0.082959593,NA,0.26295168,0.165775841,NA,0.285606112
7.19,Yes,NA,0.102091005,0.024123572,NA,0.082899069,NA,0.263540253,0.165927412,NA,0.286154768
7.2,Yes,NA,0.101993218,0.024023393,NA,0.082838567,NA,0.264129353,0.166078932,NA,0.286704024
7.21,Yes,NA,0.101895175,0.023923552,NA,0.08277808,NA,0.264718973,0.1662304,NA,0.287253874
7.22,Yes,NA,0.101796875,0.023824049,NA,0.082717607,NA,0.265309106,0.166381817,NA,0.287804312
7.23,Yes,NA,0.101698319,0.023724881,NA,0.082657142,NA,0.265899746,0.166533181,NA,0.288355331
7.24,Yes,NA,0.101599507,0.023626049,NA,0.082596682,NA,0.266490885,0.166684493,NA,0.288906926
7.25,Yes,NA,0.101500438,0.023527551,NA,0.082536223,NA,0.267082517,0.166835753,NA,0.289459091
7.26,Yes,NA,0.101401114,0.023429386,NA,0.082475761,NA,0.267674634,0.16698696,NA,0.29001182
7.27,Yes,NA,0.101301533,0.023331554,NA,0.082415292,NA,0.268267231,0.167138114,NA,0.290565106
7.28,Yes,NA,0.101201697,0.023234054,NA,0.082354813,NA,0.2688603,0.167289214,NA,0.291118944
7.29,Yes,NA,0.101101604,0.023136885,NA,0.082294319,NA,0.269453834,0.167440261,NA,0.291673327
7.3,Yes,NA,0.101001255,0.023040046,NA,0.082233806,NA,0.270047827,0.167591255,NA,0.292228247
7.31,Yes,NA,0.100900651,0.022943536,NA,0.082173271,NA,0.270642272,0.167742195,NA,0.292783697
7.32,Yes,NA,0.100799791,0.022847354,NA,0.08211271,NA,0.271237162,0.16789308,NA,0.293339669
7.33,Yes,NA,0.100698675,0.022751499,NA,0.082052119,NA,0.27183249,0.168043911,NA,0.293896155
7.34,Yes,NA,0.100597304,0.022655971,NA,0.081991494,NA,0.27242825,0.168194688,NA,0.294453148
7.35,Yes,NA,0.100495677,0.022560769,NA,0.081930832,NA,0.273024435,0.16834541,NA,0.295010638
7.36,Yes,NA,0.100393794,0.022465892,NA,0.081870128,NA,0.273621038,0.168496077,NA,0.295568616
7.37,Yes,NA,0.100291656,0.022371339,NA,0.08180938,NA,0.274218052,0.168646688,NA,0.296127074
7.38,Yes,NA,0.100189263,0.022277108,NA,0.081748582,NA,0.274815471,0.168797245,NA,0.296686002
7.39,Yes,NA,0.100086614,0.0221832,NA,0.081687732,NA,0.275413288,0.168947745,NA,0.29724539
7.4,Yes,NA,0.09998371,0.022089613,NA,0.081626826,NA,0.276011496,0.16909819,NA,0.297805228
7.41,Yes,NA,0.099880552,0.021996347,NA,0.08156586,NA,0.276610089,0.169248579,NA,0.298365506
7.42,Yes,NA,0.099777138,0.021903401,NA,0.08150483,NA,0.27720906,0.169398912,NA,0.298926213
7.43,Yes,NA,0.099673469,0.021810773,NA,0.081443733,NA,0.277808402,0.169549188,NA,0.299487338
7.44,Yes,NA,0.099569545,0.021718464,NA,0.081382566,NA,0.278408109,0.169699408,NA,0.300048871
7.45,Yes,NA,0.099465367,0.021626471,NA,0.081321324,NA,0.279008173,0.16984957,NA,0.3006108
7.46,Yes,NA,0.099360934,0.021534795,NA,0.081260004,NA,0.279608589,0.169999676,NA,0.301173114
7.47,Yes,NA,0.099256246,0.021443434,NA,0.081198603,NA,0.280209349,0.170149725,NA,0.301735804
7.48,Yes,NA,0.099151304,0.021352387,NA,0.081137116,NA,0.280810448,0.170299716,NA,0.30229886
7.49,Yes,NA,0.099046107,0.021261655,NA,0.081075541,NA,0.281411878,0.170449649,NA,0.30286227
7.5,Yes,NA,0.098940656,0.021171235,NA,0.081013874,NA,0.282013633,0.170599525,NA,0.303426027
7.51,Yes,NA,0.098834951,0.021081127,NA,0.080952111,NA,0.282615706,0.170749343,NA,0.303990119
